Hora;Mes;Hidraul;Eolica;Demanda;Ciclocomb;Cogener;Nuclear;Carbon;Clases
21;5;4879.6;9243.4;19752.9;1018.9;2879.6;3758.2;243;0
22;5;5079;8837.7;20672.4;1018.9;3012.9;3757.2;0;0
23;5;4570.6;8129.8;18241.6;1018.9;2917.5;3761.2;0;0
0;5;2946.7;8699.5;15410.2;1821.3;2830.7;4389.7;252;0
1;5;2992.1;7951.6;15533.2;1821.3;2841.5;4386.8;251;0
2;5;2900.5;7297.8;15681;1821.3;2828.8;4387.8;180;0
3;5;2901.2;6757.6;15124.3;1821.3;2817.6;4387.8;0;0
4;5;2752.6;6454.9;15246.7;1821.3;2808.6;4389.8;0;0
5;5;2698;5923.2;14536;1821.3;2807.2;4391.8;0;0
6;5;4247.9;5325.9;15523;1821.3;2758.4;4391.8;243;0
7;5;4702.1;4972.3;15814.2;1821.3;2841.2;4389.8;243;0
8;5;4721.4;4432.2;15873.7;1754.3;2852.2;4390.8;243;0
9;5;4426.4;4541.6;17159.7;1018.9;2979.8;4388.8;243;0
10;5;3696.7;4389;19233.2;1018.9;2984.9;4388.8;243;0
11;5;3529.6;4415.8;20427.4;1018.9;2985.8;4386.8;243;0
12;5;3444;4449.6;21993.2;1018.9;2963.4;4386.8;243;0
13;5;3371.4;4429.8;22363.7;1018.9;2980.1;4384.8;243;0
14;5;2740.2;4591.4;22198.3;1018.9;2979.5;4384.8;243;0
15;5;2954.7;4885.3;21765;1018.9;2963.8;4380.8;243;0
16;5;3657.7;4958.5;19912.3;1018.9;2967.1;4383.8;423;0
17;5;3877.2;5026.6;18508.1;1018.9;2969.6;4382.8;180;0
18;5;4297.5;4735;17098.1;1018.9;3001.9;4382.8;423;0
19;5;5226.3;4467.5;17122.1;1018.9;3027;4385.8;423;0
20;5;5766.2;4194.2;16431.9;1018.9;3045.5;4382.8;423;0
21;5;6048.3;4253.6;17422.1;1018.9;3047.9;4385.8;423;0
22;5;5653.4;4203.6;16370.1;1018.9;3045.9;4385.8;180;0
23;5;4701.3;4203.2;15312.4;1018.9;3007.5;4390.8;180;0
0;5;4437.9;3571.8;15276.9;1976.3;2716.9;4403.7;432;0
1;5;3702.5;3530;15002.8;1976.3;2705.7;4404.7;431;0
2;5;3203.5;3510;14602.1;1976.3;2770.6;4403.7;360;0
3;5;2852.6;3439.9;14137;1976.3;2771.3;4404.7;180;0
4;5;2545.9;3340.9;14085.7;1976.3;2795;4404.7;180;0
5;5;2739.6;3199.6;14111.5;1976.3;2798.8;4404.7;180;0
6;5;3078.5;3043.8;14579.9;1976.3;2685.5;4405.7;423;0
7;5;3683.5;2873.9;15469.1;1976.3;2859;4405.7;423;0
8;5;4411.7;2605.8;16686.2;1909.3;2976.2;4404.7;423;0
9;5;5437.3;2548.6;17228.8;1356.9;3068.8;4405.7;423;0
10;5;5047.4;2578.2;19342;1033.9;3029.7;4404.7;423;0
11;5;4917.4;2350.8;20382.6;1033.9;3026.5;4403.7;423;0
12;5;4944.6;2316.1;21065.9;1033.9;3022.7;4402.7;423;0
13;5;5129.7;2351;21615.3;1033.9;3052.1;4402.7;423;0
14;5;4738.5;2230.1;21040.2;1033.9;3040.5;4399.7;423;0
15;5;3037.6;2353.5;20995.4;1033.9;3036.6;4398.7;423;0
16;5;2850.1;2357.2;20519.8;1033.9;3071.6;4398.7;423;0
17;5;2846.9;2480.6;19723;1033.9;3048.1;4397.7;180;0
18;5;3683.8;2546.2;18018;1033.9;3052.3;4398.7;423;0
19;5;5748.2;2588.2;16999.4;1033.9;3005.3;4398.7;423;0
20;5;5965.3;2765.3;16274.8;1033.9;3041.4;4399.7;423;0
21;5;6183.9;2979.6;17593.8;1033.9;3016.4;4401.7;423;0
22;5;6183.9;3261.8;16407.4;1033.9;3025.7;4401.7;180;0
23;5;5701.2;3649.1;15308.3;1033.9;2992.1;4402.7;180;0
0;5;3566;3763.4;14649.3;1776.9;2829.6;4408.6;432;0
1;5;2625.2;4138.1;14725.3;1743.9;2815.4;4405.6;431;0
2;5;2404.1;4580;14836.4;1743.9;2791.9;4404.6;360;0
3;5;2191;4992;14576.3;1743.9;2843.3;4404.6;180;0
4;5;2191;5101.6;14309.5;1743.9;2844.2;4406.6;180;0
5;5;2339;5311.6;14375.7;1743.9;2831.3;4406.6;180;0
6;5;4188.1;5215;15500.5;1743.9;2777.8;4408.6;423;0
7;5;5193.5;5106.9;14781.4;1743.9;2730.4;4405.6;423;0
8;5;5615.4;4854.7;15567.3;1676.9;2772.9;4407.6;423;0
9;5;5180.6;4942.7;16915;1206.9;2932.4;4404.6;423;0
10;5;3475;5317;19659.7;1033.9;2938.4;4404.6;423;0
11;5;3273.8;5705.2;20548.2;1033.9;2941;4403.6;423;0
12;5;3196.2;6109.8;21557.7;1033.9;2953.2;4404.6;423;0
13;5;3250.7;6578.1;22256.9;1033.9;2960.4;4403.6;423;0
14;5;2821.3;6971.1;22200.5;1033.9;2936.1;4405.6;423;0
15;5;2584.1;7314.6;21362.9;1033.9;2917.2;4401.6;423;0
16;5;2587.5;7660.5;20421.9;1033.9;2941.7;4405.6;423;0
17;5;2850.2;8269.8;19309.1;1033.9;2971.1;4404.6;180;0
18;5;4630;8229.8;19164;1033.9;3005.3;4404.6;423;0
19;5;5525.5;8279.1;18739.3;1033.9;2943.2;4406.6;423;0
20;5;5813.1;8084.8;17674;1033.9;2947.3;4404.6;423;0
21;5;6006.5;8002.8;17555.8;1033.9;2950.9;4407.6;423;0
22;5;6016.4;8079.3;18524.8;1033.9;2966.4;4405.6;180;0
23;5;4698.2;8013.8;17557.7;1033.9;2914;4410.6;180;0
0;5;3343.7;7469;16071.5;1796.9;2904.1;4356.3;432;0
1;5;2276.2;6994.9;15168.5;1763.9;2831.9;4353.3;431;0
2;5;2064.8;6456.3;15230.1;1763.9;2862.3;4352.9;360;0
3;5;2053.8;5939.8;14584.6;1763.9;2863.3;4352.1;180;0
4;5;2043.9;5534;14593;1763.9;2861.9;4355.7;180;0
5;5;2250.9;5113.8;14560.9;1763.9;2860.1;4355.1;180;0
6;5;4205.4;4612.3;15108.3;1763.9;2862.3;4356.3;423;0
7;5;4428.7;4208.5;15412.4;1763.9;2803.5;4354.2;423;0
8;5;4637.6;3916.4;16010.7;1523.9;2900;4354.1;423;0
9;5;4628.5;4139.4;17592.7;1033.9;3035.1;4353.1;423;0
10;5;4480.3;3805.7;18950;1033.9;3001.3;4352.1;423;0
11;5;2888.6;4103.1;20834.3;1033.9;3031.5;4352.4;423;0
12;5;2789;4164.2;21786.6;1033.9;3037.1;4352.1;423;0
13;5;2897.7;4195.4;22326.9;1033.9;3071.6;4352.1;423;0
14;5;2659.9;4346.6;22305.2;1033.9;3045.9;4352.3;423;0
15;5;2354.9;4309.5;21570.4;1033.9;3018.9;4350.1;423;0
16;5;2238.8;4628.2;21157;1033.9;3008.1;4352.9;423;0
17;5;2314.7;4921.2;20143.5;1033.9;3019;4352.1;180;0
18;5;3006.5;5143.1;18628.8;1033.9;3022.4;4350.9;180;0
19;5;5122.2;5067.4;16130.9;1033.9;3060.9;4354.3;180;0
20;5;5568.8;4757.2;16097.5;1033.9;3060.2;4352.9;180;0
21;5;6063.9;4543.3;17194.8;1033.9;3067.9;4354.9;423;0
22;5;6117.3;4561.6;15571.2;1033.9;3065.9;4353.3;180;0
23;5;5751.8;4075.1;14389;1033.9;3004.4;4358.1;180;0
0;5;5169;3603.3;14374.6;2152.7;2618.6;4355.8;602;0
1;5;4893;3249.9;14445.1;2119.7;2574.9;4352.9;601;0
2;5;4723.8;3055.6;13487.3;2119.7;2704.6;4351.9;530;0
3;5;2931.3;3029.2;13994;2119.7;2821.5;4352.9;350;0
4;5;2495.6;3049.4;13785.9;2119.7;2850.8;4354.9;350;0
5;5;2356.8;3008.4;13476.7;2119.7;2767.3;4355.9;350;0
6;5;2407.7;3002.2;13546.1;2119.7;2789.8;4356.9;350;0
7;5;2248.8;2764;13097.9;2119.7;2754.7;4353.9;350;0
8;5;2220;2782.9;13695.9;2119.7;2586;4355.9;350;0
9;5;2059.3;2982.4;14756.8;2119.7;2776.4;4352.9;350;0
10;5;2023.6;3084.1;16640.5;2052.7;2805.5;4353.9;350;0
11;5;1910.6;3460.2;17622.5;2052.7;2619.4;4350.9;593;0
12;5;1912.6;3923.5;18412.9;2052.7;2681.5;4351.9;593;0
13;5;1891.7;4488.8;19696;2052.7;2605.5;4351.9;593;0
14;5;1934.3;5005.4;19510.1;2052.7;2741.7;4350.9;350;0
15;5;1855.7;5451.8;17898.5;2052.7;2753.1;4347.9;350;0
16;5;1883.3;5585.2;17596.8;2052.7;2747.5;4350.9;350;0
17;5;1903.8;5719.1;17980.5;2052.7;2735.1;4348.9;350;0
18;5;2962.3;5682.7;15967.3;2052.7;2773.5;4348.9;350;0
19;5;3901.4;5320.4;14680.5;2052.7;2594.8;4351.9;350;0
20;5;4462;5313.7;15357.5;1018.9;2867.8;4349.9;180;0
21;5;5667.2;4628.6;15830.1;1018.9;2866.8;4353.9;423;0
22;5;5741.8;4590.4;14634.8;1018.9;2876.6;4351.9;180;0
23;5;5511.4;4380.9;13464.2;1018.9;2833.9;4356.9;180;0
0;5;3459.7;4839.4;13239.8;2162.7;2726.7;4342.6;602;0
1;5;2766.4;4502.1;14077;2129.7;2397.7;4342.6;601;0
2;5;2278.7;4375.6;13574.2;2129.7;2535.9;4342.6;530;0
3;5;2087.4;4186.9;13399.6;2129.7;2655.9;4342.6;350;0
4;5;2094.5;3988.1;13157.7;2129.7;2656.9;4343.6;350;0
5;5;2088.4;3805.4;12938.6;2129.7;2622.3;4343.6;350;0
6;5;2068.4;3691.4;12836.7;2129.7;2619.2;4343.6;350;0
7;5;2056;3750.7;13054.6;2129.7;2599.6;4343.6;350;0
8;5;2070.8;3935.9;13932.7;2129.7;2615.9;4343.6;350;0
9;5;2053.4;4312;14923;2129.7;2643;4343.6;350;0
10;5;1984.4;5394.9;16556.4;1436.2;2715.5;4344.6;180;0
11;5;1984.4;6002.5;17747.1;1436.2;2713.4;4342.6;180;0
12;5;1984.5;6769.3;18853;1436.2;2710.5;4342.6;180;0
13;5;1970;7496.5;20221.4;1436.2;2755.2;4342.6;180;0
14;5;1974.3;8665.2;20941;1436.2;2795.3;4342.6;180;0
15;5;1937.2;8262.1;20167.5;1436.2;2709.6;4343.6;180;0
16;5;1940.7;7795.5;19448.1;1436.2;2483.3;4342.6;180;0
17;5;1940.9;10141.1;18978.3;1436.2;2668.8;4341.6;180;0
18;5;2158.7;10036.9;18833.3;1436.2;2704;4342.6;180;0
19;5;2335.6;9899.1;17264.7;1436.2;2688;4342.6;180;0
20;5;3037;9495;15508.6;1031.2;2748.5;4343.6;180;0
21;5;4097.8;9077.5;16352.2;1031.2;2690.7;4342.6;180;0
22;5;4242.3;8709.8;16750.5;1031.2;2696.1;4343.6;180;0
23;5;4135;8142.5;17429;1031.2;2690.9;4341.6;180;0
0;5;1855.4;7754.5;15110.3;1588.9;2743.6;4346.1;350;0
1;5;1799.7;7885.5;14978.8;1701.4;2769.8;4345.1;350;0
2;5;1716.8;7793.6;14976.2;1701.4;2729.2;4344.1;350;0
3;5;1709.7;7785.5;15041;1708.9;2811.2;4346.1;350;0
4;5;1711.7;7692.7;14980.5;1708.4;2825.2;4347.1;350;0
5;5;1722.7;7640.3;14719.3;1738.9;2832.6;4346.1;350;0
6;5;1791.6;7079.1;14585.3;1588.9;2719.5;4347.1;350;0
7;5;2040.7;7184.7;15191;1588.9;2841;4347.1;350;0
8;5;2105.9;7452.1;16575;1031.2;2925.8;4346.1;593;0
9;5;2247.5;7866.6;18251.9;1031.2;3065;4347.1;423;0
10;5;2208.1;8179.1;19394.6;1031.2;3067.9;4347.1;423;0
11;5;2363.3;8498;20140;1031.2;3062.1;4345.1;423;0
12;5;2401.3;8776.5;20776.9;1031.2;3073.1;4345.1;423;0
13;5;2284.4;8870.2;21548.8;1031.2;3067.7;4346.1;423;0
14;5;2296.7;8768.3;21218.4;1031.2;3058.5;4345.1;423;0
15;5;2106.1;8366.5;20597.3;1031.2;3043;4345.1;423;0
16;5;2137.8;8266.8;20178.2;1031.2;3041.2;4345.1;423;0
17;5;2176.1;8225.3;19551.2;1031.2;3024.5;4344.1;423;0
18;5;3982.3;8667.8;18015.9;1031.2;3058.3;4344.1;180;0
19;5;4506.6;8453.2;16985.3;1031.2;3086.5;4345.1;0;0
20;5;4932.9;7624.3;16234.4;1031.2;3089.2;4345.1;243;0
21;5;5271.5;7266.7;17068.8;1031.2;3106.2;4346.1;243;0
22;5;5310.4;6880.6;16177.4;1031.2;3104;4345.1;243;0
23;5;4571.7;6376.2;14971.9;1031.2;3057.7;4345.1;243;0
0;5;2645;5387.3;16041;1754.3;2800.4;4353.2;432;0
1;5;2593.6;4904.4;15646.7;1754.3;2842.3;4353.2;431;0
2;5;2455.9;4404.1;15068.1;1754.3;2851.4;4352.2;360;0
3;5;2527.3;4031.6;14682.1;1754.3;2829.6;4353.2;180;0
4;5;2555.3;3782.1;14624.5;1754.3;2840.2;4354.2;180;0
5;5;3261;3483.4;14161.6;1754.3;2831.7;4354.2;180;0
6;5;4586.4;3068.4;14617;1754.3;2832.2;4354.2;423;0
7;5;4687.7;3277.8;14945.4;1766.6;2937;4354.2;423;0
8;5;5244.2;2821.6;16421.1;1989;3072.9;4354.2;423;0
9;5;5288.2;3172.1;17791.1;1031.2;3090.4;4354.2;423;0
10;5;5311.5;2970.1;18807.1;1031.2;3100.8;4355.2;423;0
11;5;5390.1;2768.1;19363.1;1031.2;3094.5;4353.2;423;0
12;5;5378.9;2778.6;19785.4;1031.2;3108;4353.2;423;0
13;5;5359.4;2709.1;20214.9;1031.2;3120.2;4352.2;423;0
14;5;5153.1;3328.8;19570.1;1031.2;3131.7;4353.2;423;0
15;5;4629.7;3383.7;18551.3;1031.2;3113.6;4353.2;423;0
16;5;3763.5;3743;18721;1031.2;3113.6;4352.2;423;0
17;5;3756.4;3953.9;18465;1031.2;3118.5;4352.2;423;0
18;5;3859.6;4444.9;17435.6;1051.8;3091.5;4353.2;180;0
19;5;4567.6;4517.8;18507.5;1253.6;3099.6;4352.2;180;0
20;5;4789.9;4279.8;18375.5;1256.5;3076.1;4353.2;423;0
21;5;5519.7;4158.3;17961.7;1256.5;3081.3;4353.2;423;0
22;5;5477.3;4299.6;16985.4;1031.2;3066.5;4353.2;423;0
23;5;5075.9;4479.3;15193.1;1031.2;3021.7;4352.2;423;0
0;5;4477.5;3688.9;15073.3;1623;2962.7;4403.8;432;0
1;5;3130.2;3781.5;15249.5;1623;2982;4403.8;431;0
2;5;2620.3;4007.3;14961.3;1623;2982.2;4402.8;360;0
3;5;2232.2;4080.2;14427.6;1623;2982;4403.8;180;0
4;5;2201.6;4122.8;14347;1623;2974.4;4405.8;180;0
5;5;2213.5;4218;14387.2;1673;2909;4403.8;180;0
6;5;2711.9;4128.3;15058.4;1723;2845.7;4405.8;423;0
7;5;3755.5;4048.8;15460.2;1623;2984.3;4405.8;423;0
8;5;4879.5;3917.3;15941.7;2027;3065.4;4404.8;423;0
9;5;4954.7;4218.8;17371.3;1597.4;3069.4;4404.8;423;0
10;5;4877.2;4174.6;18348;1594.5;3071.4;4405.8;423;0
11;5;4851.2;3994.5;19077.6;1594.5;3088;4403.8;423;0
12;5;4867.2;3762.2;19641.2;1591.6;3134.1;4402.8;423;0
13;5;3981.8;3597.1;21703.7;1253.6;3130.5;4403.8;423;0
14;5;3819.5;3408.5;21114.7;1253.6;3139.4;4403.8;423;0
15;5;3708.6;3111.9;19457.7;1031.2;3122.4;4403.8;423;0
16;5;3531.7;3056.5;18783.4;1031.2;3122;4402.8;423;0
17;5;3560.6;3067.4;18420.3;1031.2;3126.3;4401.8;423;0
18;5;4091.8;3093.2;18007.2;1031.2;3126.2;4402.8;180;0
19;5;5314;3164.2;16921.1;1031.2;3133.2;4402.8;243;0
20;5;5687.9;3235.1;17111.3;1271.8;3122.9;4403.8;243;0
21;5;5933.7;3381.7;18197.5;1271.8;3126.6;4403.8;243;0
22;5;5902.2;3579.5;17218.1;1271.8;3121.7;4403.8;243;0
23;5;5296.6;3704.2;15670.6;1018.9;3079.9;4402.8;243;0
0;5;3878.8;3698.5;15310.9;1736.3;3063.7;4348.2;252;0
1;5;3618.5;3646.5;14626.7;1736.3;3010.3;4348.2;251;0
2;5;2294.9;3977.7;15073.9;1736.3;3011.4;4349.2;180;0
3;5;2263.2;4011.4;14837.1;1736.3;3029.8;4349.2;0;0
4;5;1983;4254;14670;1736.3;3029.2;4348.2;0;0
5;5;1991.5;4546.9;14885.1;1736.3;3012.7;4347.2;0;0
6;5;2254.7;5072.9;15731.1;1736.3;3031.7;4349.2;243;0
7;5;2876.3;5192.4;16598.8;1736.3;3096.7;4349.2;243;0
8;5;3168.7;5438.2;17794.4;1736.3;3159.1;4349.2;243;0
9;5;4758.9;5831.4;17826.8;1031.2;3205.5;4350.2;243;0
10;5;4818.9;6076;18769.3;1031.2;3203.7;4349.2;243;0
11;5;4838.8;6295;19514.4;1031.2;3166.1;4349.2;243;0
12;5;5148.3;6449.6;19967.8;1031.2;3137.3;4349.2;243;0
13;5;5220.1;6338.9;20514.9;1031.2;3163.9;4348.2;243;0
14;5;4704.4;6498.9;20588.2;1031.2;3153.3;4346.2;243;0
15;5;3011;6798.5;21022.8;1031.2;3137.6;4349.2;243;0
16;5;2582.7;7007;20552.7;1031.2;3137.2;4347.2;243;0
17;5;2648.9;7000.5;20279.9;1031.2;3140.5;4349.2;243;0
18;5;2773.9;7009.1;19905.7;1031.2;3192.2;4348.2;0;0
19;5;3161.9;6842.6;18709.5;1031.2;3165.4;4348.2;243;0
20;5;3745;7046.1;19107.9;906.2;3195.8;4350.2;243;0
21;5;4978.5;7194.6;18751.6;906.2;3199.7;4349.2;243;0
22;5;4702.1;7357.3;18150.9;906.2;3199.7;4349.2;243;0
23;5;4014;7470.2;17394.3;906.2;3102.5;4349.2;243;0
0;5;2132.5;7467.8;16888.5;1629.5;2971;4354.7;252;0
1;5;1942.5;7263.2;16645.9;1629.5;2927.4;4354.7;251;0
2;5;1919.2;7169.2;16367.7;1629.5;2923.2;4354.7;180;0
3;5;1884;7061.8;16330.6;1629.5;2939.6;4355.7;0;0
4;5;1893.7;6899.8;16190.9;1629.5;2938.1;4353.7;0;0
5;5;1927.7;6582.7;16021.9;1629.5;2927.2;4353.7;0;0
6;5;2197.4;6378.2;16198.8;1629.5;2950.6;4354.7;243;0
7;5;2961.8;6259.7;15912.6;1629.5;3001.4;4354.7;243;0
8;5;3682.2;6059.1;16563.5;1629.5;3068.2;4355.7;243;0
9;5;4284.5;6425.4;17642.1;1031.2;3109.2;4355.7;243;0
10;5;4098.3;6569.7;19268;1031.2;3102.3;4354.7;243;0
11;5;4085;6669.6;20083.5;1031.2;3115.3;4356.7;243;0
12;5;4229.9;6690.4;20603.1;1031.2;3110.7;4354.7;243;0
13;5;4600.9;6777.6;20972.6;1031.2;3118.3;4353.7;243;0
14;5;4378.1;7073.6;21162.6;1031.2;3111.6;4353.7;243;0
15;5;3910.7;7261.8;20752;1031.2;3002.5;4355.7;243;0
16;5;2237.2;7912.7;21124.5;1031.2;3024.5;4353.7;243;0
17;5;2155.9;8143.1;20806;1031.2;3010.2;4355.7;243;0
18;5;2231.7;8588.8;19985.2;1031.2;3050.3;4355.7;0;0
19;5;2602.5;8783;18830.2;1031.2;3107.3;4354.7;0;0
20;5;2751.7;8826.2;18998.4;1123.9;3114.4;4356.7;0;0
21;5;4575.8;8801.2;18574.7;1123.9;3115.5;4355.7;0;0
22;5;4263.2;8728.2;17949;1213.9;3109.1;4355.7;0;0
23;5;3277.4;8582.7;16998.9;1123.9;3026.7;4354.7;0;0
0;5;2492.2;8879.2;15163.9;1821.3;2578.1;4351;432;0
1;5;2386.5;8573.4;14540.3;1821.3;2596.6;4352;431;0
2;5;2283;8202.5;14118.3;1821.3;2624.7;4353;360;0
3;5;1850.3;7895;13654.7;1821.3;2642.4;4352;180;0
4;5;1836.4;7621.7;13419.5;1821.3;2666.2;4351;180;0
5;5;1836.4;7275.1;13305.1;1821.3;2657.6;4350;180;0
6;5;1908.1;6918.8;13415.6;1821.3;2549.2;4352;180;0
7;5;2250.3;6899;13515.1;1821.3;2720.5;4352;180;0
8;5;2771.3;7004.5;14408.8;1821.3;2730.5;4352;180;0
9;5;2777.2;7275.5;15897.4;1388.8;2827.4;4352;180;0
10;5;2734.8;7502.8;17815.8;1321.8;2771.2;4353;423;0
11;5;2689.7;7549.4;18618.1;1321.8;2776.1;4353;423;0
12;5;2547.7;7454.5;19606.1;1321.8;2748;4352;423;0
13;5;1851.7;7344.9;21715.7;1321.8;2738.8;4351;423;0
14;5;1871.2;7418.3;20993.4;1321.8;2737.6;4350;423;0
15;5;1867;7697.6;20417.7;1321.8;2849.7;4353;423;0
16;5;1867;8024.7;19087.4;1321.8;2853.5;4351;423;0
17;5;1867.5;8933.6;18547.9;1321.8;2911.1;4353;180;0
18;5;1938.5;8910.2;18102;1321.8;2914;4353;180;0
19;5;3484.5;9295.5;17400.3;1321.8;2898.8;4352;180;0
20;5;4133.5;9370.5;16663.3;1031.2;2919.2;4354;180;0
21;5;4388.3;9345.3;17345.1;1031.2;2938.8;4353;180;0
22;5;4533.7;9391.6;16725.1;1031.2;2939.8;4353;180;0
23;5;4287.4;8989.2;15970.5;1031.2;2905.3;4352;180;0
0;5;2267.9;8443.2;15605.6;1976.3;2528.6;4351.5;180;0
1;5;2229.3;8044.2;14397.6;1976.3;2560.5;4351.5;180;0
2;5;2222.4;7586.3;13847.4;1976.3;2532.3;4351.5;180;0
3;5;2082.5;7346.8;13492.3;1976.3;2615.2;4351.5;180;0
4;5;2065.3;7012.9;13493.4;1976.3;2610.4;4349.5;180;0
5;5;2048;6700.9;13489.2;1976.3;2609.8;4350.5;180;0
6;5;2057.3;6436.8;13889.9;1976.3;2647.5;4350.5;180;0
7;5;1955.2;6037.1;13768.7;1976.3;2783.3;4351.5;180;0
8;5;1880.3;5675.6;14628.9;1976.3;2874.7;4350.5;180;0
9;5;1913.1;5472.3;16825.8;1823.6;2839.2;4348.5;180;0
10;5;2088.3;5653.8;18659.9;1543.8;2861.2;4350.5;180;0
11;5;2010.3;4580.9;19491.3;1543.8;2864.1;4349.5;180;0
12;5;2016.4;4095.1;20739.3;1543.8;2857.6;4350.5;180;0
13;5;1994.7;3705.7;20797.7;1543.8;2841;4349.5;180;0
14;5;2081.2;3816.6;20622.4;1543.8;2844.7;4349.5;180;0
15;5;1938.7;3968.8;20065.7;1543.8;2826.4;4349.5;180;0
16;5;1898.3;4950.7;19762.6;1584.8;2832.3;4349.5;180;0
17;5;2008.7;5546.5;18543.2;1653.8;2837.3;4350.5;180;0
18;5;2101.9;5219.2;16573.8;1533.8;2854.6;4350.5;180;0
19;5;3050.3;5385;15408.6;1553.8;2882;4348.5;180;0
20;5;3608.1;5642.4;15404;1215.2;2906.5;4349.5;180;0
21;5;4990.2;6001.7;16387.6;1254.2;2915;4349.5;180;0
22;5;4936.5;6027.8;16238.5;1229.2;2918.6;4350.5;180;0
23;5;4370.9;5578.9;15128.3;1176.2;2913;4348.5;180;0
0;5;2740.6;5165.2;15284.3;1826.3;2750.5;4134;180;0
1;5;2574.5;4997;14344.4;1793.3;2750.9;3714.3;180;0
2;5;2592.3;4840;13933.6;1793.3;2752.5;3435.3;180;0
3;5;2388.5;4707.8;13612.9;1793.3;2753.8;3411.2;180;0
4;5;2315;4616.8;14161;1793.3;2743.7;3410.2;180;0
5;5;2397.9;4576.1;14060.8;1793.3;2749.9;3412.2;180;0
6;5;3180.3;4494.3;14188.9;1793.3;2841.2;3410.2;180;0
7;5;3403.9;4327.4;15328.7;1793.3;2906;3652.2;180;0
8;5;3727.3;4049.1;17193.1;1435.7;3052.9;3891.2;423;0
9;5;3559.4;3652.8;19651.3;1333.9;3133.1;4092.2;423;0
10;5;3046.1;3506;21516.5;1465.7;3131.6;4092.2;423;0
11;5;3042;3427.1;22473.7;1392.2;3130.5;4092.2;423;0
12;5;2890.1;3480.2;23361.9;1540.1;3132.3;4092.2;423;0
13;5;2897.3;3577.2;23727.8;1594.8;3129.9;4092.2;423;0
14;5;2798;3811.6;23348.1;1326.9;3127.8;4092.2;423;0
15;5;2365.8;4152.3;22852.1;1185.7;3181.6;4092.2;423;0
16;5;1929.1;4275;21934;1185.7;3190.9;4044;423;0
17;5;2382.5;4675.3;21412.9;1185.7;3185.2;4092.2;423;0
18;5;2862;4829.4;20659.9;1185.7;3199.5;4092.2;423;0
19;5;4007.2;4969.8;19189.3;1185.7;3148.7;4092.2;423;0
20;5;4759.7;4994.5;17976.7;1453.6;3161.6;4092.2;423;0
21;5;5055.2;5057.4;18562.2;1453.6;3168.3;4092.2;423;0
22;5;4927.6;5210.9;17574.7;1453.6;3163.6;4092.2;423;0
23;5;4287.9;5214.7;16444.4;1419.4;3142.4;4092.2;423;0
0;5;3076.9;5760.4;15284.6;2216.3;3121.8;4092.7;432;0
1;5;2594.8;5683.7;14909.6;2183.3;3082;4092.7;431;0
2;5;1917.6;5433.7;14346.7;2008.3;2909.3;4092.7;423;0
3;5;1873;5243.3;14065.2;2005.1;2803.7;4093.7;423;0
4;5;1796.4;5078.5;14269.7;1948.3;2800;4091.7;423;0
5;5;1977.4;4967.5;14162.3;1948.3;2792.7;4093.7;423;0
6;5;2954.9;4809.3;14240.6;1983.7;2808.8;4092.7;423;0
7;5;3051.6;4643.7;15536.6;2008.3;2925.3;4093.7;423;0
8;5;3168;4359.7;16952;1950.9;3125.5;4092.7;423;0
9;5;2766.3;4065.3;19285.1;1950.9;3121.3;4092.7;423;0
10;5;2662.1;3770.5;21002.9;1950.9;3110;4091.7;423;0
11;5;2546.4;3670.4;21849.9;1950.9;3107.9;4092.7;423;0
12;5;2423.6;3663.7;22379.1;1950.9;3119.9;4091.7;423;0
13;5;2449.6;3653.2;22754.4;1950.9;3120.3;4089.7;423;0
14;5;2513.6;3653.3;22644.8;1620.9;3175.9;4089.7;480;0
15;5;2202.3;3729.3;22160.4;1620.9;3162.9;4088.7;423;0
16;5;1867.4;3774.4;21329.9;1620.9;3167.9;4087.7;423;0
17;5;2174.9;3944;20977.8;1553.9;3163.6;4088.7;423;0
18;5;2125.6;3980.5;20087.1;1553.9;3198.6;4088.7;423;0
19;5;2446.8;4189.1;19385.2;1553.9;3228.2;4087.7;423;0
20;5;3537.5;4032.4;17679.2;1883.9;3163;4087.7;423;0
21;5;4521.3;4144.7;18135.9;1883.9;3169;4088.7;423;0
22;5;4326.5;4176.9;17238.8;1883.9;3172.6;4090.7;423;0
23;5;2551.6;4256.4;16414;1883.9;3139;4088.7;423;0
0;5;2212.3;4713.1;15549.5;2279.4;3034.1;4091.7;432;0
1;5;1796.8;4510.3;14920.6;2121.3;3036;4090.7;431;0
2;5;1655.3;4265.3;14548.2;2121.3;3025.2;4092.7;423;0
3;5;1652.6;3794.2;14113.8;2113.2;3026.8;4091.7;423;0
4;5;1637.1;3459.2;14192.8;2121.3;3023.2;4090.7;423;0
5;5;1700.7;3156.4;13796.7;2041.3;3012.6;4091.7;423;0
6;5;2816.2;2890.8;14312.3;2041.3;3022.2;4091.7;423;0
7;5;3146.3;2489.1;15586.5;2191.3;3041.1;4092.7;423;0
8;5;2739.5;2137.5;17291.7;2145.7;3103.8;4091.7;480;0
9;5;2800.5;1657.1;19170.9;2145.7;3163.1;4090.7;530;0
10;5;2572.4;1362.4;20404.3;2343;3177.2;4090.7;530;0
11;5;2457.2;1295.1;21122;2393;3168.2;4091.7;530;0
12;5;2563.9;1266.3;21719.3;2393;3145.8;4090.7;530;0
13;5;2587.4;1395;22139;2393;3191.3;4088.7;530;0
